code_UAI,nom_etablissement,code_departement,nom_formation,code_formation_parcoursup,type_contrat,formation_selective,concour,nombre_candidats,taux_admission,taux_femmes,taux_boursiers,taux_meme_academie,taux_meme_etablissement,taux_bac_technologique,taux_bac_pro,taux_mention_assez_bien,taux_mention_bien,taux_mention_tres_bien,taux_mention_tres_bien_felicitations
0781297L,Lycée Plaine De Neauphle,78,BTS - Services - Professions immobilières (Seconde année en apprentissage),9967,Public,True,False,625,0.32,0.8059375,0.268984375,0.691875,0.037998046875,0.385,0.53796875,0.53796875,0.115,0.0,0.0
0351858E,Institut de Formation de Manipulateurs d'Electroradiologie du CHU de Rennes (IFMEM),35,D.E manipulateur/trice en électroradiologie médicale,19402,Public,True,False,672,0.35,0.79390625,0.23796875,0.761875,0.0,0.14298828125,0.0,0.23796875,0.23796875,0.095,0.0
0542493S,Université de Lorraine - Site de Nancy,54,Licence - Langues étrangères appliquées - Parcours Anglais - Arabe - Enseignement à distance,13915,Public,False,False,78,0.62,0.71390625,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
9741231V,Lycée Marie Curie,974,BTS - Services - Service et prestation des secteurs sanitaire et social,11974,Public,True,False,541,0.21,0.88890625,0.666875,0.94390625,0.6109375,0.6109375,0.33296875,0.33296875,0.27796875,0.0,0.0
0570030Y,Lycée Blaise Pascal,57,BTS - Services - Gestion de la PME,6520,Public,True,False,436,0.31,0.65,0.58296875,1.0,0.25,0.08298828125,0.916875,0.416953125,0.33296875,0.0,0.0
0333415H,ELISA Aerospace Bordeaux,33,Formation d'ingénieur Bac + 5 - Bac +1/+2,22865,Privé enseignement supérieur,True,True,235,0.55,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0062205P,Université Côte d'Azur,06,Licence - Portail Philosophie,2292,Public,False,False,461,0.99,0.585,0.25796875,0.77390625,0.0,0.128984375,0.0969921875,0.25796875,0.193984375,0.032,0.032
0060030A,Lycée Masséna,06,CPGE - ECG,31650,Public,True,False,1046,0.64,0.5909375,0.0769921875,0.6409375,0.05099609375,0.0,0.0,0.178984375,0.563984375,0.231,0.026
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,Licence - Portail Lettres - SCIENCES DU LANGAGE,24313,Public,False,False,524,0.98,0.801875,0.243984375,0.13298828125,0.0,0.043994140625,0.13298828125,0.5109375,0.0669921875,0.089,0.0
0060656F,SKEMA Business School - Campus de Sophia Antipolis,06,Formation des écoles de commerce et de management Bac + 3 - ESDHEM Economie-Gestion,31192,Privé enseignement supérieur,True,True,637,0.94,0.4609375,0.058994140625,0.765,0.0,0.073994140625,0.0,0.573984375,0.308984375,0.044,0.0
0650058K,Lycée Peyramale Saint-Joseph,65,BTS - Services - Tourisme,17772,Privé sous contrat d'association,True,False,87,0.91,0.7859375,0.5,0.375,0.25,0.25,0.125,0.25,0.0,0.0,0.0
0801344B,Université d'Amiens,80,Licence - Portail Physique,28627,Public,False,False,367,0.85,0.5,0.2309765625,0.8459375,0.0,0.153984375,0.0,0.461953125,0.0769921875,0.0,0.0
0692866R,Lycée La Martiniere Monplaisir,69,CPGE - PTSI,8552,Public,True,False,1586,0.37,0.11599609375,0.14,0.461953125,0.0969921875,0.0,0.0,0.0319970703125,0.526953125,0.419,0.011
0670178E,Sciences Po Strasbourg - Institut d'études politiques,67,Sciences Po / Instituts d'études politiques - Sciences Humaines et Sociales - Grade Master - Cursus général,25830,Public,True,True,13797,0.1,0.6759375,0.1519921875,0.26796875,0.0,0.0089990234375,0.0,0.0,0.053994140625,0.652,0.286
0831616F,Lycée Rouvière,83,BTS - Production - Contrôle industriel et régulation automatique - Parcours Marine Nationale / Maistrance - Défense,22028,Public,True,False,87,0.06,0.0,0.33296875,0.666875,0.0,0.666875,0.0,0.666875,0.0,0.0,0.0
0130239P,KEDGE BUSINESS SCHOOL - Site de Marseille,13,Formation des écoles de commerce et de management,26296,Privé enseignement supérieur,True,True,2337,0.92,0.341953125,0.0919921875,0.411953125,0.0,0.05,0.0,0.445,0.21796875,0.025,0.0
0620215X,Université du littoral - Site de Calais -,62,"Licence - Portail Physique, chimie",27874,Public,False,False,309,1.0,0.565,0.213984375,0.7859375,0.0,0.14298828125,0.0,0.5709375,0.0,0.0,0.0
0500060U,Lycée agricole St Lô Thère,50,BTS - Agricole - Sciences et technologies des aliments spécialité Aliments et processus technologiques,6004,Public,True,False,191,0.3,0.416953125,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0590065A,Lycée Edmond Labbe,59,BTS - Production - Systèmes numériques - Option informatique et réseaux,6742,Public,True,False,498,0.23,0.03599609375,0.37,1.0,0.258984375,0.443984375,0.518984375,0.37,0.258984375,0.111,0.0
0750647W,Lycée Turgot,75,CPGE - ENS Rennes D1,8948,Public,True,False,2657,0.14,0.84,0.125,0.228984375,0.0,0.0,0.0,0.0,0.20796875,0.75,0.042
0692437Z,Université Jean Moulin Lyon 3,69,Licence - Portail Droit.,28564,Public,False,False,2035,0.34,0.84890625,0.2859765625,0.71390625,0.0,0.0,0.0,0.356953125,0.14298828125,0.214,0.0
0640057P,Lycée Saint-Cricq,64,BTS - Production - Systèmes numériques - Option électronique et communication,7713,Public,True,False,364,0.25,0.0,0.14298828125,0.856875,0.2859765625,0.0,0.856875,0.2859765625,0.14298828125,0.0,0.0
0592806E,"Institut Catholique de Lille-Faculté de Gestion, Economie et Sciences",59,Licence - Portail Economie - Parcours Economie-Finance,12455,Privé enseignement supérieur,True,False,1003,0.92,0.25296875,0.13798828125,0.33796875,0.0,0.0,0.0,0.353984375,0.30796875,0.031,0.0
0311092U,Lycée professionnel des Métiers Eugene MONTEL,31,Mention complémentaire - Technicien(ne) en soudage,22048,Public,True,False,78,0.41,0.0,0.3,1.0,0.0,0.0,1.0,0.4,0.3,0.0,0.0
0700905D,Lycée Edouard Belin,70,BTS - Production - Conception des processus de réalisation de produits (1ère année commune) - Parcours Ingénieur Microtechniques et Systèmes Intelligents,29806,Public,True,False,63,0.44,0.1669921875,0.0,1.0,0.83296875,0.33296875,0.0,0.666875,0.33296875,0.0,0.0
0870118F,Lycée Raoul Dautry,87,BTS - Production - Pilotage des procédés,19986,Public,True,False,111,0.5,0.25,0.2859765625,1.0,0.428984375,0.428984375,0.2859765625,0.2859765625,0.14298828125,0.0,0.0
0861408N,Lycée professionnel KYOTO,86,"BTS - Agricole - Développement, animation des territoires ruraux",10659,Public,True,False,287,0.48,0.6959375,0.411953125,0.4709375,0.0,0.35296875,0.58796875,0.411953125,0.1759765625,0.0,0.0
0623920Z,Université du littoral - Site de Boulogne-sur-Mer,62,Licence - Lettres - Parcours Lettres modernes,7501,Public,False,False,235,1.0,0.891875,0.408984375,0.955,0.0,0.09099609375,0.0,0.408984375,0.363984375,0.045,0.0
0601223H,Cursus Humanités et technologie UTC Université de Technologie de Compiègne,60,Formation d'ingénieur Bac + 5 - Série générale,27774,Public,True,True,964,0.06,0.791875,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.65,0.3
9740979W,Lycée Jean Hinglo,974,BTS - Production - Bâtiment,11935,Public,True,False,254,0.37,0.173984375,0.6359375,0.90890625,0.1819921875,0.455,0.5,0.408984375,0.363984375,0.0,0.0
0021998L,IUT de l'Aisne - Site de Saint-Quentin,02,"BUT - Génie chimique génie des procédés Parcours : Conception des procédés et innovation technologique - Contrôle-Qualité, environnement et sécurité des procédés",2101,Public,True,False,424,0.84,0.4,0.047998046875,0.81,0.0,0.33296875,0.0,0.33296875,0.095,0.048,0.0
0932214B,I.U.T. de Montreuil,93,"BUT - Informatique Parcours : Réalisation d'applications : conception, développement, validation - Administration, gestion et exploitation des données (Seconde année possible en apprentissage)",11349,Public,True,False,3366,0.21,0.09099609375,0.405,0.661875,0.0,0.47296875,0.0139990234375,0.595,0.27,0.054,0.0
0382895R,Lycée Philibert Delorme,38,BTS - Services - Gestion de la PME,5125,Public,True,False,348,0.58,0.75,0.5259375,0.946875,0.15798828125,0.578984375,0.3159765625,0.4209375,0.052998046875,0.0,0.0
0311876W,IFRASS,31,D.E Educateur de Jeunes Enfants,23787,Privé sous contrat d'association,True,False,490,0.13,1.0,0.0669921875,0.6,0.0,0.4,0.2669921875,0.53296875,0.466953125,0.0,0.0
0751720M,"Sorbonne Université - Lettres, Arts, Langues, Sciences Humaines et Sociales",75,Double licence - Philosophie / Sociologie - PHILOSOPHIE - SOCIOLOGIE,9312,Public,True,False,951,0.26,0.606953125,0.15,0.05,0.0,0.0,0.0,0.05,0.25,0.55,0.15
0261372A,Université Grenoble Alpes - Antenne de Valence,26,Double licence - Economie et gestion / Langues étrangères appliquées - Double Licence : Economie-Gestion-Langues,13933,Public,True,False,304,0.64,0.73890625,0.1669921875,0.88890625,0.0,0.0,0.0,0.5,0.388984375,0.0559999999999999,0.0
0942381C,Institut de management et de communication,94,Formation des écoles de commerce et de management,31994,Privé enseignement supérieur,True,True,958,0.94,0.53796875,0.08298828125,0.1669921875,0.0,0.1669921875,0.0,0.666875,0.08298828125,0.0,0.0
0130043B,Lycée Victor Hugo,13,BTS - Services - Professions immobilières,33209,Public,True,False,1591,0.11,0.4709375,0.43796875,0.81296875,0.0,0.25,0.25,0.56296875,0.25,0.063,0.0
0751719L,Université Sorbonne Nouvelle Paris 3,75,Licence - Lettres - Parcours Lettres - Mineure Cinéma et Audiovisuel,9246,Public,False,False,506,0.43,0.651875,0.411953125,0.293984375,0.0,0.0,0.1759765625,0.235,0.35296875,0.176,0.0
0754247J,I.U.T de Paris Descartes,75,BUT - Information communication Parcours publicité,9521,Public,True,False,1529,0.03,0.5709375,0.0769921875,0.0769921875,0.0,0.385,0.0,0.2309765625,0.615,0.077,0.038
0440256P,Lycée St Pierre La Joliverie,44,Diplôme de Comptabilité et de Gestion,5528,Privé sous contrat d'association,True,False,378,0.76,0.5,0.153984375,0.885,0.0,0.2309765625,0.0,0.3459375,0.30796875,0.038,0.0
0940122X,Lycée Condorcet,94,BTS - Services - Management Commercial Opérationnel,11401,Public,True,False,1969,0.12,0.4059375,0.518984375,0.88890625,0.14798828125,0.406953125,0.4809375,0.5559375,0.14798828125,0.0,0.0
0541205S,I.U.T de Nancy-Brabois - Université de Lorraine,54,BUT - Génie chimique génie des procédés,6296,Public,True,False,795,0.82,0.328984375,0.13298828125,0.866875,0.0,0.1,0.0,0.38296875,0.35,0.05,0.0
0624430D,GAMBETTA CARNOT,62,BTS - Production - Moteur à combustion interne,7333,Public,True,False,193,0.75,0.0,0.2919921875,0.75,0.08298828125,0.33296875,0.58296875,0.20796875,0.2919921875,0.083,0.0
9741278W,INST FORM ET RECH. TRAV.SOCIAL I.R.T.S DE LA REUNION,974,D.E Educateur Spécialisé,24875,Privé enseignement supérieur,True,False,126,0.19,0.77796875,0.363984375,1.0,0.0,0.455,0.0,0.363984375,0.455,0.0,0.0
7200583W,Lycée Paul Vincensini,2B,BTS - Production - Systèmes numériques - Option informatique et réseaux,11701,Public,True,False,233,0.19,0.0,0.33296875,1.0,0.0,0.0,0.666875,0.0,0.0,0.0,0.0
0631021T,I.U.T. de Clermont-Ferrand,63,"BUT - Gestion des entreprises et des administrations Parcours : Gestion comptable, fiscale et financière - Gestion, entrepreneuriat et management d'activités",7601,Public,True,False,1541,0.48,0.5609375,0.2519921875,0.821875,0.0,0.45796875,0.0089990234375,0.4109375,0.28,0.0279999999999999,0.0
0134017W,Aix Marseille Université - Site d'Aix-en-Provence,13,"Licence - Double diplôme - Licence Langues, littératures & civilisations étrangères et régionales - LLCER Double diplôme Franco-Allemand Allemand-Lettres en partenariat avec l'université de Duisburg/Essen",26407,Public,True,False,43,0.89,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0061493R,IFSI CHU Nice,06,D.E Infirmier,23067,Public,True,False,5475,0.12,0.92,0.2559765625,0.92296875,0.0,0.358984375,0.12798828125,0.4359375,0.41,0.077,0.0
0220057T,Lycée Ernest Renan,22,BTS - Services - Service et prestation des secteurs sanitaire et social,3320,Public,True,False,548,0.65,0.94296875,0.2259765625,1.0,0.128984375,0.418984375,0.54796875,0.451953125,0.193984375,0.032,0.0
0721684P,Lycée Polyvalent Saint-Charles Sainte-Croix,72,BTS - Services - Service et prestation des secteurs sanitaire et social,8720,Privé sous contrat d'association,True,False,320,0.29,0.91296875,0.2109765625,0.946875,0.26296875,0.36796875,0.5259375,0.473984375,0.2109765625,0.0,0.0
0561627P,Lycée Charles De Gaulle,56,BTS - Services - Management Commercial Opérationnel,6485,Public,True,False,1288,0.31,0.5,0.2059765625,1.0,0.11798828125,0.323984375,0.558984375,0.528984375,0.235,0.0289999999999999,0.0
0134017W,Aix Marseille Université - Site d'Aix-en-Provence,13,Licence - Langues étrangères appliquées - Parcours LEA Anglais-Italien,2741,Public,False,False,534,1.0,0.616953125,0.326953125,0.735,0.0,0.183984375,0.1019921875,0.49,0.245,0.02,0.0
0931827F,Université Paris 8,93,Licence - Portail Sciences du langage,28413,Public,False,False,171,0.25,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
0290346U,Université de Brest,29,"Licence - Portail MPI - Mathématiques, Physique, Informatique",23356,Public,False,False,1349,1.0,0.2709765625,0.25,0.7309375,0.0,0.057998046875,0.0,0.28796875,0.17296875,0.135,0.0
0060001U,Lycée Jacques Audiberti,06,BTS - Services - Professions immobilières,2181,Public,True,False,1346,0.12,0.33296875,0.235,0.82390625,0.11798828125,0.4709375,0.235,0.4709375,0.293984375,0.118,0.0
0753547Y,ESCP Business School,75,Formation des écoles de commerce et de management Bac + 3 - Commerce et entrepreneuriat,26206,Privé enseignement supérieur,True,False,1322,0.44,0.555,0.0139990234375,0.1959765625,0.0,0.0,0.0,0.115,0.64890625,0.196,0.0139999999999999
0141175B,Lycée Institut Lemonnier,14,BTS - Production - Systèmes numériques - Option informatique et réseaux,2841,Privé sous contrat d'association,True,False,375,0.4,0.0,0.185,0.9259375,0.14798828125,0.4809375,0.33296875,0.11099609375,0.185,0.037,0.0
0691503J,ESDES LYON BUSINESS SCHOOL,69,Formation des écoles de commerce et de management Bac + 3 - Bachelor In Business,31184,Privé enseignement supérieur,True,False,853,0.64,0.43796875,0.062998046875,0.5309375,0.0,0.32296875,0.03099609375,0.3959375,0.08298828125,0.031,0.0
0941934S,EFREI Paris,94,Formation d'ingénieur Bac + 5 - Bacs généraux,25848,Privé sous contrat d'association,True,True,1190,0.85,0.14298828125,0.14298828125,0.14298828125,0.0,0.0,0.0,0.71390625,0.14298828125,0.0,0.0
0132943D,IFSI Hop Ste Marguerite,13,D.E Infirmier,23037,Public,True,False,9289,0.17,0.831875,0.27796875,0.83296875,0.0,0.1669921875,0.0,0.58296875,0.193984375,0.0,0.0
0922593U,ESSCA School of Management - Paris,92,Formation des écoles de commerce et de management Bac + 5,26005,Privé sous contrat d'association,True,True,4787,0.64,0.408984375,0.03099609375,0.50796875,0.0,0.005,0.0,0.5159375,0.3119921875,0.016,0.0
0590258K,Lycée Gaston Berger,59,CPGE - ECT - Option technologique,6861,Public,True,False,363,0.5,0.483984375,0.466953125,0.866875,0.1669921875,1.0,0.0,0.23296875,0.43296875,0.3,0.0
0755976N,Université de Paris,75,Licence - Parcours d'Accès Spécifique Santé (PASS),33539,Public,False,False,10355,0.27,0.74,0.425,0.21296875,0.0,0.0,0.0,0.375,0.51296875,0.088,0.0
0632035V,Université Clermont Auvergne,63,Licence - Etudes européennes et internationales - Parcours Etudes européennes et internationales franco-espagnoles,12224,Public,True,False,255,0.48,0.861875,0.39296875,0.3209375,0.0,0.0,0.0,0.213984375,0.67890625,0.107,0.0
0670080Y,Lycée Kléber,67,CPGE - ECG,31642,Public,True,False,1246,0.25,0.45796875,0.042998046875,0.47796875,0.0,0.0,0.0,0.0,0.173984375,0.826,0.0
0062205P,Université Côte d'Azur,06,Licence - Langues étrangères appliquées - Parcours Anglais - Arabe,22668,Public,False,False,261,0.82,0.8,0.551953125,0.896875,0.0,0.2759765625,0.2759765625,0.31,0.10298828125,0.034,0.0
0251711Z,Lycée Claude Nicolas Ledoux,25,BTS - Services - Professions immobilières,3577,Public,True,False,958,0.18,0.7859375,0.153984375,0.8459375,0.0,0.2309765625,0.30796875,0.53796875,0.385,0.0,0.0
0690670D,CRESPA -SCIENCES U,69,BTS - Services - Notariat,26523,Privé enseignement supérieur,True,False,426,0.76,0.75890625,0.2859765625,0.213984375,0.0,0.5,0.14298828125,0.356953125,0.14298828125,0.0,0.0
0580753D,Lycée Alain Colas,58,"DN MADE - Espace - - Spécialité : Elaboration d'espaces, mutation des territoires",21638,Public,True,False,322,0.27,0.93796875,0.13298828125,0.466953125,0.0,0.2669921875,0.0,0.2669921875,0.466953125,0.067,0.0
0922149L,Lycée Auffray,92,Mise à niveau - Hôtellerie restauration,11139,Public,True,False,245,0.59,0.551953125,0.461953125,0.30796875,0.0,0.30796875,0.0769921875,0.2309765625,0.0,0.0,0.0
0761742F,Lycée Val De Seine,76,BTS - Services - Négociation et digitalisation de la Relation Client,9679,Public,True,False,938,0.38,0.4709375,0.511953125,0.976875,0.0469921875,0.48796875,0.441953125,0.395,0.09298828125,0.047,0.0
0341728U,Institut Régional du Travail Social de Montpellier,34,D.E Educateur de Jeunes Enfants,24865,Privé sous contrat d'association,True,False,509,0.08,1.0,0.1669921875,0.33296875,0.0,0.1669921875,0.1669921875,0.83296875,0.1669921875,0.0,0.0
0390812W,ENILBIO,39,BTS - Production - Bioqualité,23915,Public,True,False,166,0.69,0.82390625,0.14298828125,0.71390625,0.0,0.5,0.213984375,0.5709375,0.07099609375,0.0,0.0
0420043U,Lycée Jean Monnet,42,BTS - Production - Systèmes constructifs bois et habitat,5305,Public,True,False,305,0.56,0.1819921875,0.11099609375,0.77796875,0.0,0.443984375,0.443984375,0.5559375,0.33296875,0.111,0.0
0352349N,Institut Catholique de Rennes,35,"Licence - Double diplôme - Licence Langues, littératures & civilisations étrangères et régionales - Anglais LLCER Droit et Relations Internationales",18116,Privé enseignement supérieur,True,False,131,0.89,0.7059375,0.0669921875,0.466953125,0.0,0.0,0.0,0.3,0.366953125,0.233,0.033
0860856N,Université de Poitiers,86,"DEUST - Animation et gestion des activités sportives, physiques ou culturelles, parcours activités de pleine nature",22752,Public,True,False,302,0.22,0.2309765625,0.14298828125,0.14298828125,0.0,0.2859765625,0.14298828125,0.14298828125,0.14298828125,0.143,0.0
0492298G,Ecole Technique Supérieure de Chimie de l'Ouest,49,BTS - Production - Métiers de la chimie,5981,Privé sous contrat d'association,True,False,560,0.68,0.613984375,0.155,0.671875,0.0,0.5,0.0519921875,0.361953125,0.13798828125,0.034,0.0
0572981F,IFSI Sarrebourg,57,D.E Infirmier,23194,Public,True,False,3267,0.36,0.92890625,0.24,0.6,0.0,0.4,0.52,0.36,0.36,0.12,0.0
0750612H,ECOLE NATIONALE SUPERIEURE A.A-MET.D'ART.,75,DN MADE - Numérique - - Spécialité : Expériences narratives et interactives,21797,Public,True,False,619,0.07,0.68796875,0.2,0.0669921875,0.0,0.2669921875,0.0,0.13298828125,0.53296875,0.3329999999999999,0.0
0720021G,Lycée polyvalent d'Estournelles de Constant,72,BTS - Services - Management Commercial Opérationnel (Seconde année possible en apprentissage),8689,Public,True,False,400,0.45,0.79390625,0.2859765625,1.0,0.75,0.463984375,0.5,0.5,0.178984375,0.0,0.0
0312822Z,Lycée polyvalent Charles de Gaulle,31,"BTS - Production - Fluide, énergie, domotique - option B froid et conditionnement d'air",18815,Public,True,False,208,0.39,0.0,0.27296875,1.0,1.0,0.1819921875,0.81796875,0.545,0.09099609375,0.182,0.0
